"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"20.10.2018","Jaguares de Cordoba",0,,"Ind. Medellin",2,,"Liga Aguila"
"18.10.2018","Aguilas",1,,"Atl. Nacional",3,,"Liga Aguila"
"18.10.2018","Millonarios",1,,"Leones",0,,"Liga Aguila"
"18.10.2018","Dep. Cali",1,,"America De Cali",0,,"Liga Aguila"
"18.10.2018","Envigado",1,,"Dep. Pasto",0,,"Liga Aguila"
"17.10.2018","Chico",1,,"Jaguares de Cordoba",0,,"Liga Aguila"
"17.10.2018","Ind. Medellin",2,,"Petrolera",0,,"Liga Aguila"
"17.10.2018","Once Caldas",1,,"Santa Fe",0,,"Liga Aguila"
"17.10.2018","Junior",4,,"Patriotas",0,,"Liga Aguila"
"17.10.2018","La Equidad",0,,"Deportes Tolima",1,,"Liga Aguila"
"17.10.2018","Huila",0,,"Bucaramanga",2,,"Liga Aguila"
"15.10.2018","Dep. Pasto",0,,"Millonarios",1,,"Liga Aguila"
"14.10.2018","America De Cali",1,,"Ind. Medellin",2,,"Liga Aguila"
"14.10.2018","Bucaramanga",2,,"Envigado",1,,"Liga Aguila"
"14.10.2018","Atl. Nacional",0,,"Dep. Cali",0,,"Liga Aguila"
"14.10.2018","Leones",0,,"La Equidad",1,,"Liga Aguila"
"13.10.2018","Santa Fe",2,,"Junior",2,,"Liga Aguila"
"13.10.2018","Petrolera",1,,"Chico",0,,"Liga Aguila"
"13.10.2018","Jaguares de Cordoba",0,,"Huila",0,,"Liga Aguila"
"12.10.2018","Patriotas",0,,"Aguilas",1,,"Liga Aguila"
"09.10.2018","Junior",4,,"Deportes Tolima",3,,"Liga Aguila"
"08.10.2018","Millonarios",2,,"La Equidad",3,,"Liga Aguila"
"08.10.2018","Once Caldas",0,,"Leones",0,,"Liga Aguila"
"07.10.2018","Dep. Pasto",0,,"Bucaramanga",1,,"Liga Aguila"
"07.10.2018","Chico",2,,"America De Cali",1,,"Liga Aguila"
"07.10.2018","Envigado",1,,"Jaguares de Cordoba",0,,"Liga Aguila"
"06.10.2018","Aguilas",0,,"Santa Fe",3,,"Liga Aguila"
"06.10.2018","Dep. Cali",0,,"Patriotas",2,,"Liga Aguila"
"06.10.2018","Ind. Medellin",2,,"Atl. Nacional",1,,"Liga Aguila"
"06.10.2018","Huila",2,,"Petrolera",1,,"Liga Aguila"
"30.09.2018","La Equidad",1,,"Once Caldas",1,,"Liga Aguila"
"30.09.2018","Atl. Nacional",3,,"Chico",2,,"Liga Aguila"
"30.09.2018","America De Cali",0,,"Huila",0,,"Liga Aguila"
"30.09.2018","Jaguares de Cordoba",0,,"Dep. Pasto",2,,"Liga Aguila"
"29.09.2018","Bucaramanga",2,,"Millonarios",1,,"Liga Aguila"
"29.09.2018","Petrolera",1,,"Envigado",2,,"Liga Aguila"
"29.09.2018","Santa Fe",0,,"Dep. Cali",2,,"Liga Aguila"
"29.09.2018","Deportes Tolima",1,,"Aguilas",1,,"Liga Aguila"
"29.09.2018","Leones",2,,"Junior",2,,"Liga Aguila"
"28.09.2018","Patriotas",0,,"Ind. Medellin",3,,"Liga Aguila"
"24.09.2018","Envigado",1,,"America De Cali",1,,"Liga Aguila"
"23.09.2018","Huila",1,,"Atl. Nacional",0,,"Liga Aguila"
"23.09.2018","Dep. Pasto",2,,"Petrolera",1,,"Liga Aguila"
"23.09.2018","Dep. Cali",0,,"Deportes Tolima",1,,"Liga Aguila"
"22.09.2018","Millonarios",2,,"Once Caldas",2,,"Liga Aguila"
"22.09.2018","Ind. Medellin",2,,"Santa Fe",2,,"Liga Aguila"
"22.09.2018","Aguilas",2,,"Leones",1,,"Liga Aguila"
"22.09.2018","Junior",3,,"La Equidad",1,,"Liga Aguila"
"21.09.2018","Chico",1,,"Patriotas",1,,"Liga Aguila"
"21.09.2018","Bucaramanga",2,,"Jaguares de Cordoba",1,,"Liga Aguila"
"16.09.2018","Atl. Nacional",3,,"Envigado",1,,"Liga Aguila"
"16.09.2018","Petrolera",1,,"Bucaramanga",2,,"Liga Aguila"
"16.09.2018","Once Caldas",1,,"Junior",0,,"Liga Aguila"
"16.09.2018","La Equidad",0,,"Aguilas",2,,"Liga Aguila"
"15.09.2018","Deportes Tolima",3,,"Ind. Medellin",0,,"Liga Aguila"
"15.09.2018","America De Cali",3,,"Dep. Pasto",1,,"Liga Aguila"
"15.09.2018","Santa Fe",2,,"Chico",0,,"Liga Aguila"
"15.09.2018","Jaguares de Cordoba",1,,"Millonarios",2,,"Liga Aguila"
"15.09.2018","Leones",0,,"Dep. Cali",0,,"Liga Aguila"
"14.09.2018","Patriotas",1,,"Huila",0,,"Liga Aguila"
"10.09.2018","Aguilas",1,,"Once Caldas",0,,"Liga Aguila"
"09.09.2018","Millonarios",1,,"Junior",1,,"Liga Aguila"
"09.09.2018","Dep. Pasto",0,,"Atl. Nacional",2,,"Liga Aguila"
"09.09.2018","Dep. Cali",3,,"La Equidad",0,,"Liga Aguila"
"09.09.2018","Ind. Medellin",1,,"Leones",1,,"Liga Aguila"
"09.09.2018","Envigado",2,,"Patriotas",1,,"Liga Aguila"
"08.09.2018","Huila",0,,"Santa Fe",1,,"Liga Aguila"
"08.09.2018","Bucaramanga",2,,"America De Cali",3,,"Liga Aguila"
"08.09.2018","Chico",2,,"Deportes Tolima",1,,"Liga Aguila"
"08.09.2018","Jaguares de Cordoba",1,,"Petrolera",0,,"Liga Aguila"
"06.09.2018","La Equidad",1,,"Ind. Medellin",1,,"Liga Aguila"
"06.09.2018","Junior",2,,"Aguilas",0,,"Liga Aguila"
"06.09.2018","Once Caldas",3,,"Dep. Cali",1,,"Liga Aguila"
"05.09.2018","Atl. Nacional",2,,"Bucaramanga",3,,"Liga Aguila"
"05.09.2018","America De Cali",2,,"Jaguares de Cordoba",1,,"Liga Aguila"
"05.09.2018","Santa Fe",3,,"Envigado",1,,"Liga Aguila"
"05.09.2018","Patriotas",1,,"Dep. Pasto",1,,"Liga Aguila"
"04.09.2018","Petrolera",3,,"Millonarios",2,,"Liga Aguila"
"04.09.2018","Deportes Tolima",2,,"Huila",0,,"Liga Aguila"
"04.09.2018","Leones",1,,"Chico",2,,"Liga Aguila"
"02.09.2018","Dep. Cali",1,,"Junior",0,,"Liga Aguila"
"02.09.2018","Jaguares de Cordoba",1,,"Atl. Nacional",1,,"Liga Aguila"
"02.09.2018","Ind. Medellin",2,,"Once Caldas",2,,"Liga Aguila"
"02.09.2018","Bucaramanga",2,,"Patriotas",1,,"Liga Aguila"
"02.09.2018","Dep. Pasto",1,,"Santa Fe",1,,"Liga Aguila"
"01.09.2018","Petrolera",2,,"America De Cali",2,,"Liga Aguila"
"01.09.2018","Envigado",1,,"Deportes Tolima",3,,"Liga Aguila"
"01.09.2018","Millonarios",1,,"Aguilas",1,,"Liga Aguila"
"01.09.2018","Huila",2,,"Leones",3,,"Liga Aguila"
"01.09.2018","Chico",0,,"La Equidad",1,,"Liga Aguila"
"27.08.2018","Deportes Tolima",1,,"Dep. Pasto",0,,"Liga Aguila"
"27.08.2018","Patriotas",4,,"Jaguares de Cordoba",0,,"Liga Aguila"
"25.08.2018","Junior",2,,"Ind. Medellin",1,,"Liga Aguila"
"25.08.2018","America De Cali",0,,"Millonarios",2,,"Liga Aguila"
"25.08.2018","Once Caldas",3,,"Chico",1,,"Liga Aguila"
"25.08.2018","Aguilas",2,,"Dep. Cali",0,,"Liga Aguila"
"25.08.2018","Santa Fe",1,,"Bucaramanga",1,,"Liga Aguila"
"25.08.2018","Leones",1,,"Envigado",1,,"Liga Aguila"
"24.08.2018","Atl. Nacional",3,,"Petrolera",2,,"Liga Aguila"
"24.08.2018","La Equidad",1,,"Huila",0,,"Liga Aguila"
"21.08.2018","Dep. Pasto",2,,"Leones",1,,"Liga Aguila"
"20.08.2018","Envigado",0,,"La Equidad",1,,"Liga Aguila"
"19.08.2018","Jaguares de Cordoba",0,,"Santa Fe",0,,"Liga Aguila"
"19.08.2018","Huila",1,,"Once Caldas",2,,"Liga Aguila"
"19.08.2018","Millonarios",0,,"Dep. Cali",0,,"Liga Aguila"
"19.08.2018","Ind. Medellin",1,,"Aguilas",0,,"Liga Aguila"
"18.08.2018","Bucaramanga",0,,"Deportes Tolima",2,,"Liga Aguila"
"18.08.2018","Chico",2,,"Junior",1,,"Liga Aguila"
"18.08.2018","America De Cali",0,,"Atl. Nacional",2,,"Liga Aguila"
"18.08.2018","Petrolera",3,,"Patriotas",2,,"Liga Aguila"
"12.08.2018","Atl. Nacional",1,,"Millonarios",1,,"Liga Aguila"
"12.08.2018","Junior",3,,"Huila",0,,"Liga Aguila"
"12.08.2018","Once Caldas",3,,"Envigado",1,,"Liga Aguila"
"12.08.2018","La Equidad",1,,"Dep. Pasto",0,,"Liga Aguila"
"11.08.2018","Dep. Cali",3,,"Ind. Medellin",2,,"Liga Aguila"
"11.08.2018","Patriotas",0,,"America De Cali",0,,"Liga Aguila"
"11.08.2018","Santa Fe",4,,"Petrolera",0,,"Liga Aguila"
"11.08.2018","Aguilas",1,,"Chico",0,,"Liga Aguila"
"11.08.2018","Leones",0,,"Bucaramanga",1,,"Liga Aguila"
"10.08.2018","Deportes Tolima",2,,"Jaguares de Cordoba",2,,"Liga Aguila"
"06.08.2018","Jaguares de Cordoba",2,,"Leones",0,,"Liga Aguila"
"05.08.2018","Petrolera",4,,"Deportes Tolima",2,,"Liga Aguila"
"05.08.2018","Dep. Pasto",0,,"Once Caldas",0,,"Liga Aguila"
"05.08.2018","America De Cali",0,,"Santa Fe",0,,"Liga Aguila"
"05.08.2018","Chico",1,,"Dep. Cali",1,,"Liga Aguila"
"04.08.2018","Millonarios",0,,"Ind. Medellin",1,,"Liga Aguila"
"04.08.2018","Bucaramanga",0,,"La Equidad",2,,"Liga Aguila"
"04.08.2018","Envigado",0,,"Junior",1,,"Liga Aguila"
"04.08.2018","Huila",2,,"Aguilas",2,,"Liga Aguila"
"01.08.2018","Atl. Nacional",0,,"Patriotas",0,,"Liga Aguila"
"30.07.2018","Leones",0,,"Petrolera",1,,"Liga Aguila"
"29.07.2018","Ind. Medellin",2,,"Chico",0,,"Liga Aguila"
"29.07.2018","Patriotas",0,,"Millonarios",2,,"Liga Aguila"
"29.07.2018","Junior",3,,"Dep. Pasto",0,,"Liga Aguila"
"28.07.2018","Deportes Tolima",1,,"America De Cali",0,,"Liga Aguila"
"28.07.2018","Santa Fe",0,,"Atl. Nacional",2,,"Liga Aguila"
"28.07.2018","Dep. Cali",1,,"Huila",0,,"Liga Aguila"
"28.07.2018","Aguilas",1,,"Envigado",1,,"Liga Aguila"
"27.07.2018","Once Caldas",2,,"Bucaramanga",1,,"Liga Aguila"
"27.07.2018","La Equidad",2,,"Jaguares de Cordoba",0,,"Liga Aguila"
"25.07.2018","Atl. Nacional",1,,"Deportes Tolima",2,,"Liga Aguila"
"24.07.2018","America De Cali",1,,"Leones",0,,"Liga Aguila"
"24.07.2018","Huila",0,,"Ind. Medellin",0,,"Liga Aguila"
"22.07.2018","Millonarios",2,,"Chico",2,,"Liga Aguila"
"22.07.2018","Jaguares de Cordoba",0,,"Once Caldas",1,,"Liga Aguila"
"22.07.2018","Patriotas",0,,"Santa Fe",0,,"Liga Aguila"
"21.07.2018","Envigado",1,,"Dep. Cali",1,,"Liga Aguila"
"21.07.2018","Bucaramanga",0,,"Junior",0,,"Liga Aguila"
"21.07.2018","Dep. Pasto",0,,"Aguilas",1,,"Liga Aguila"
"20.07.2018","Petrolera",0,,"La Equidad",2,,"Liga Aguila"
"09.06.2018","Atl. Nacional",1,1,"Deportes Tolima",3,2,"Liga Aguila"
"06.06.2018","Deportes Tolima",0,,"Atl. Nacional",1,,"Liga Aguila"
"03.06.2018","Ind. Medellin",1,1,"Deportes Tolima",1,0,"Liga Aguila"
"02.06.2018","Atl. Nacional",1,0,"Huila",0,0,"Liga Aguila"
"30.05.2018","Deportes Tolima",1,,"Ind. Medellin",0,,"Liga Aguila"
"29.05.2018","Huila",0,,"Atl. Nacional",0,,"Liga Aguila"
"20.05.2018","Ind. Medellin",2,,"Junior",2,,"Liga Aguila"
"20.05.2018","Deportes Tolima",3,,"Once Caldas",0,,"Liga Aguila"
"19.05.2018","Huila",1,0,"Patriotas",0,0,"Liga Aguila"
"19.05.2018","Atl. Nacional",2,,"Dep. Cali",0,,"Liga Aguila"
"13.05.2018","Once Caldas",1,,"Deportes Tolima",0,,"Liga Aguila"
"13.05.2018","Junior",0,,"Ind. Medellin",1,,"Liga Aguila"
"12.05.2018","Dep. Cali",1,,"Atl. Nacional",0,,"Liga Aguila"
"12.05.2018","Patriotas",1,,"Huila",1,,"Liga Aguila"
"06.05.2018","Atl. Nacional",1,,"Leones",0,,"Liga Aguila"
"06.05.2018","America De Cali",1,,"La Equidad",1,,"Liga Aguila"
"06.05.2018","Bucaramanga",2,,"Aguilas",2,,"Liga Aguila"
"06.05.2018","Dep. Pasto",0,,"Dep. Cali",0,,"Liga Aguila"
"06.05.2018","Jaguares de Cordoba",1,,"Junior",2,,"Liga Aguila"
"06.05.2018","Patriotas",0,,"Deportes Tolima",0,,"Liga Aguila"
"06.05.2018","Petrolera",4,,"Once Caldas",1,,"Liga Aguila"
"06.05.2018","Santa Fe",1,,"Millonarios",0,,"Liga Aguila"
"06.05.2018","Huila",0,,"Chico",1,,"Liga Aguila"
"06.05.2018","Envigado",2,,"Ind. Medellin",0,,"Liga Aguila"
"04.05.2018","Ind. Medellin",3,,"America De Cali",1,,"Liga Aguila"
"02.05.2018","Dep. Cali",0,,"Atl. Nacional",2,,"Liga Aguila"
"02.05.2018","Millonarios",1,,"Envigado",0,,"Liga Aguila"
"29.04.2018","La Equidad",1,,"Atl. Nacional",0,,"Liga Aguila"
"29.04.2018","Once Caldas",2,,"America De Cali",2,,"Liga Aguila"
"29.04.2018","Junior",0,,"Petrolera",0,,"Liga Aguila"
"29.04.2018","Deportes Tolima",0,,"Santa Fe",0,,"Liga Aguila"
"29.04.2018","Leones",1,,"Patriotas",1,,"Liga Aguila"
"28.04.2018","Ind. Medellin",1,,"Dep. Pasto",0,,"Liga Aguila"
"28.04.2018","Millonarios",1,,"Huila",0,,"Liga Aguila"
"28.04.2018","Aguilas",1,,"Jaguares de Cordoba",1,,"Liga Aguila"
"28.04.2018","Chico",0,,"Envigado",1,,"Liga Aguila"
"27.04.2018","Dep. Cali",0,,"Bucaramanga",1,,"Liga Aguila"
"26.04.2018","America De Cali",2,,"Petrolera",1,,"Liga Aguila"
"26.04.2018","La Equidad",2,,"Santa Fe",0,,"Liga Aguila"
"25.04.2018","Junior",1,,"Atl. Nacional",1,,"Liga Aguila"
"25.04.2018","Huila",1,,"Jaguares de Cordoba",2,,"Liga Aguila"
"23.04.2018","Dep. Pasto",3,,"Chico",0,,"Liga Aguila"
"22.04.2018","Santa Fe",2,,"Leones",1,,"Liga Aguila"
"22.04.2018","Petrolera",2,,"Aguilas",0,,"Liga Aguila"
"22.04.2018","America De Cali",2,,"Junior",2,,"Liga Aguila"
"22.04.2018","Jaguares de Cordoba",1,,"Dep. Cali",0,,"Liga Aguila"
"22.04.2018","Envigado",0,,"Huila",3,,"Liga Aguila"
"21.04.2018","Atl. Nacional",1,,"Once Caldas",0,,"Liga Aguila"
"21.04.2018","Bucaramanga",2,,"Ind. Medellin",4,,"Liga Aguila"
"21.04.2018","Deportes Tolima",1,,"Millonarios",0,,"Liga Aguila"
"21.04.2018","Patriotas",0,,"La Equidad",0,,"Liga Aguila"
"19.04.2018","Aguilas",2,,"America De Cali",1,,"Liga Aguila"
"19.04.2018","Dep. Cali",2,,"Petrolera",1,,"Liga Aguila"
"18.04.2018","Ind. Medellin",2,,"Jaguares de Cordoba",1,,"Liga Aguila"
"18.04.2018","Once Caldas",2,,"Patriotas",0,,"Liga Aguila"
"18.04.2018","Huila",2,,"Dep. Pasto",0,,"Liga Aguila"
"17.04.2018","Chico",2,,"Bucaramanga",1,,"Liga Aguila"
"17.04.2018","Leones",0,,"Deportes Tolima",1,,"Liga Aguila"
"15.04.2018","Atl. Nacional",1,,"Aguilas",0,,"Liga Aguila"
"15.04.2018","Patriotas",1,,"Junior",0,,"Liga Aguila"
"15.04.2018","Petrolera",2,,"Ind. Medellin",2,,"Liga Aguila"
"15.04.2018","Dep. Pasto",2,,"Envigado",0,,"Liga Aguila"
"14.04.2018","America De Cali",2,,"Dep. Cali",1,,"Liga Aguila"
"14.04.2018","Leones",2,,"Millonarios",1,,"Liga Aguila"
"14.04.2018","Bucaramanga",0,,"Huila",1,,"Liga Aguila"
"14.04.2018","Santa Fe",2,,"Once Caldas",2,,"Liga Aguila"
"14.04.2018","Jaguares de Cordoba",2,,"Chico",0,,"Liga Aguila"
"14.04.2018","Deportes Tolima",4,,"La Equidad",1,,"Liga Aguila"
"12.04.2018","Aguilas",0,,"Patriotas",1,,"Liga Aguila"
"11.04.2018","Junior",1,,"Santa Fe",1,,"Liga Aguila"
"11.04.2018","Once Caldas",0,,"Deportes Tolima",1,,"Liga Aguila"
"11.04.2018","Envigado",1,,"Bucaramanga",1,,"Liga Aguila"
"10.04.2018","Millonarios",2,,"Dep. Pasto",0,,"Liga Aguila"
"10.04.2018","Chico",3,,"Petrolera",0,,"Liga Aguila"
"10.04.2018","La Equidad",2,,"Leones",0,,"Liga Aguila"
"08.04.2018","Deportes Tolima",2,,"Junior",1,,"Liga Aguila"
"08.04.2018","Santa Fe",0,,"Aguilas",0,,"Liga Aguila"
"08.04.2018","Atl. Nacional",2,,"Ind. Medellin",0,,"Liga Aguila"
"07.04.2018","La Equidad",0,,"Millonarios",0,,"Liga Aguila"
"07.04.2018","America De Cali",3,,"Chico",0,,"Liga Aguila"
"07.04.2018","Petrolera",2,,"Huila",1,,"Liga Aguila"
"07.04.2018","Bucaramanga",3,,"Dep. Pasto",1,,"Liga Aguila"
"07.04.2018","Leones",0,,"Once Caldas",1,,"Liga Aguila"
"06.04.2018","Patriotas",1,,"Dep. Cali",3,,"Liga Aguila"
"06.04.2018","Jaguares de Cordoba",2,,"Envigado",4,,"Liga Aguila"
"04.04.2018","Huila",0,,"Deportes Tolima",0,,"Liga Aguila"
"02.04.2018","Envigado",0,,"Petrolera",0,,"Liga Aguila"
"01.04.2018","Chico",1,,"Atl. Nacional",1,,"Liga Aguila"
"01.04.2018","Ind. Medellin",4,,"Patriotas",1,,"Liga Aguila"
"01.04.2018","Millonarios",4,,"Bucaramanga",1,,"Liga Aguila"
"01.04.2018","Once Caldas",3,,"La Equidad",2,,"Liga Aguila"
"01.04.2018","Dep. Pasto",0,,"Jaguares de Cordoba",1,,"Liga Aguila"
"31.03.2018","Dep. Cali",3,,"Santa Fe",0,,"Liga Aguila"
"31.03.2018","Huila",4,,"America De Cali",0,,"Liga Aguila"
"31.03.2018","Junior",1,,"Leones",0,,"Liga Aguila"
"31.03.2018","Aguilas",1,,"Deportes Tolima",3,,"Liga Aguila"
"29.03.2018","Petrolera",0,,"Dep. Pasto",2,,"Liga Aguila"
"29.03.2018","Jaguares de Cordoba",0,,"Bucaramanga",1,,"Liga Aguila"
"29.03.2018","Once Caldas",0,,"Millonarios",1,,"Liga Aguila"
"29.03.2018","Patriotas",2,,"Chico",0,,"Liga Aguila"
"28.03.2018","Atl. Nacional",1,,"Huila",0,,"Liga Aguila"
"28.03.2018","La Equidad",0,,"Junior",0,,"Liga Aguila"
"28.03.2018","America De Cali",0,,"Envigado",1,,"Liga Aguila"
"28.03.2018","Leones",1,,"Aguilas",1,,"Liga Aguila"
"27.03.2018","Santa Fe",1,,"Ind. Medellin",0,,"Liga Aguila"
"27.03.2018","Deportes Tolima",0,,"Dep. Cali",1,,"Liga Aguila"
"25.03.2018","Millonarios",1,,"Jaguares de Cordoba",1,,"Liga Aguila"
"25.03.2018","Huila",2,,"Patriotas",0,,"Liga Aguila"
"25.03.2018","Envigado",2,,"Atl. Nacional",2,,"Liga Aguila"
"25.03.2018","Bucaramanga",4,,"Petrolera",1,,"Liga Aguila"
"24.03.2018","Dep. Pasto",2,,"America De Cali",0,,"Liga Aguila"
"24.03.2018","Ind. Medellin",2,,"Deportes Tolima",2,,"Liga Aguila"
"24.03.2018","Junior",3,,"Once Caldas",0,,"Liga Aguila"
"24.03.2018","Chico",3,,"Santa Fe",1,,"Liga Aguila"
"24.03.2018","Aguilas",2,,"La Equidad",1,,"Liga Aguila"
"23.03.2018","Dep. Cali",2,,"Leones",1,,"Liga Aguila"
"22.03.2018","Bucaramanga",0,,"Atl. Nacional",0,,"Liga Aguila"
"22.03.2018","Millonarios",1,,"Petrolera",1,,"Liga Aguila"
"21.03.2018","Santa Fe",3,,"America De Cali",0,,"Liga Aguila"
"21.03.2018","Junior",0,,"Envigado",3,,"Liga Aguila"
"19.03.2018","Once Caldas",1,,"Aguilas",2,,"Liga Aguila"
"19.03.2018","Leones",0,,"Ind. Medellin",2,,"Liga Aguila"
"18.03.2018","America De Cali",2,,"Bucaramanga",1,,"Liga Aguila"
"18.03.2018","Petrolera",4,,"Jaguares de Cordoba",0,,"Liga Aguila"
"18.03.2018","Junior",2,,"Millonarios",0,,"Liga Aguila"
"18.03.2018","La Equidad",2,,"Dep. Cali",0,,"Liga Aguila"
"18.03.2018","Patriotas",1,,"Envigado",0,,"Liga Aguila"
"17.03.2018","Atl. Nacional",2,,"Dep. Pasto",0,,"Liga Aguila"
"17.03.2018","Santa Fe",0,,"Huila",1,,"Liga Aguila"
"17.03.2018","Deportes Tolima",1,,"Chico",0,,"Liga Aguila"
"15.03.2018","Jaguares de Cordoba",1,,"America De Cali",0,,"Liga Aguila"
"15.03.2018","Aguilas",0,,"Junior",0,,"Liga Aguila"
"14.03.2018","Dep. Cali",2,,"Once Caldas",1,,"Liga Aguila"
"14.03.2018","Dep. Pasto",1,,"Patriotas",1,,"Liga Aguila"
"14.03.2018","Envigado",0,,"Santa Fe",3,,"Liga Aguila"
"13.03.2018","Ind. Medellin",1,,"La Equidad",0,,"Liga Aguila"
"13.03.2018","Chico",1,,"Leones",1,,"Liga Aguila"
"09.03.2018","Junior",2,,"Dep. Cali",1,,"Liga Aguila"
"08.03.2018","Aguilas",3,,"Millonarios",1,,"Liga Aguila"
"08.03.2018","Deportes Tolima",2,,"Envigado",1,,"Liga Aguila"
"08.03.2018","Santa Fe",1,,"Dep. Pasto",0,,"Liga Aguila"
"08.03.2018","Patriotas",1,,"Bucaramanga",0,,"Liga Aguila"
"07.03.2018","Atl. Nacional",1,,"Jaguares de Cordoba",0,,"Liga Aguila"
"07.03.2018","Once Caldas",3,,"Ind. Medellin",2,,"Liga Aguila"
"06.03.2018","La Equidad",4,,"Chico",0,,"Liga Aguila"
"06.03.2018","Leones",0,,"Huila",0,,"Liga Aguila"
"04.03.2018","Bucaramanga",1,,"Santa Fe",0,,"Liga Aguila"
"04.03.2018","Dep. Pasto",1,,"Deportes Tolima",1,,"Liga Aguila"
"04.03.2018","Ind. Medellin",1,,"Junior",2,,"Liga Aguila"
"04.03.2018","Millonarios",3,,"America De Cali",1,,"Liga Aguila"
"03.03.2018","Dep. Cali",4,,"Aguilas",0,,"Liga Aguila"
"03.03.2018","Huila",3,,"La Equidad",1,,"Liga Aguila"
"03.03.2018","Petrolera",1,,"Atl. Nacional",2,,"Liga Aguila"
"03.03.2018","Jaguares de Cordoba",0,,"Patriotas",0,,"Liga Aguila"
"03.03.2018","Envigado",1,,"Leones",1,,"Liga Aguila"
"02.03.2018","Chico",2,,"Once Caldas",2,,"Liga Aguila"
"25.02.2018","Junior",1,,"Chico",0,,"Liga Aguila"
"25.02.2018","Deportes Tolima",0,,"Bucaramanga",1,,"Liga Aguila"
"25.02.2018","Santa Fe",4,,"Jaguares de Cordoba",0,,"Liga Aguila"
"25.02.2018","Once Caldas",1,,"Huila",0,,"Liga Aguila"
"25.02.2018","La Equidad",1,,"Envigado",0,,"Liga Aguila"
"24.02.2018","Dep. Cali",2,,"Millonarios",0,,"Liga Aguila"
"24.02.2018","Aguilas",2,,"Ind. Medellin",0,,"Liga Aguila"
"24.02.2018","Patriotas",2,,"Petrolera",1,,"Liga Aguila"
"23.02.2018","Leones",2,,"Dep. Pasto",1,,"Liga Aguila"
"22.02.2018","Atl. Nacional",2,,"America De Cali",0,,"Liga Aguila"
"20.02.2018","Dep. Pasto",0,,"La Equidad",0,,"Liga Aguila"
"18.02.2018","Millonarios",1,,"Atl. Nacional",1,,"Liga Aguila"
"18.02.2018","Huila",1,,"Junior",0,,"Liga Aguila"
"18.02.2018","America De Cali",2,,"Patriotas",0,,"Liga Aguila"
"18.02.2018","Bucaramanga",2,,"Leones",2,,"Liga Aguila"
"18.02.2018","Envigado",1,,"Once Caldas",0,,"Liga Aguila"
"17.02.2018","Petrolera",2,,"Santa Fe",1,,"Liga Aguila"
"17.02.2018","Chico",1,,"Aguilas",2,,"Liga Aguila"
"17.02.2018","Ind. Medellin",2,,"Dep. Cali",1,,"Liga Aguila"
"17.02.2018","Jaguares de Cordoba",2,,"Deportes Tolima",0,,"Liga Aguila"
"15.02.2018","Patriotas",3,,"Atl. Nacional",1,,"Liga Aguila"
"15.02.2018","Once Caldas",3,,"Dep. Pasto",0,,"Liga Aguila"
"15.02.2018","La Equidad",0,,"Bucaramanga",0,,"Liga Aguila"
"14.02.2018","Ind. Medellin",1,,"Millonarios",0,,"Liga Aguila"
"14.02.2018","Dep. Cali",4,,"Chico",0,,"Liga Aguila"
"14.02.2018","Leones",0,,"Jaguares de Cordoba",0,,"Liga Aguila"
"13.02.2018","Deportes Tolima",3,,"Petrolera",1,,"Liga Aguila"
"13.02.2018","Aguilas",0,,"Huila",0,,"Liga Aguila"
"11.02.2018","Dep. Pasto",2,,"Junior",0,,"Liga Aguila"
"11.02.2018","Bucaramanga",1,,"Once Caldas",2,,"Liga Aguila"
"11.02.2018","Millonarios",1,,"Patriotas",0,,"Liga Aguila"
"11.02.2018","Jaguares de Cordoba",1,,"La Equidad",0,,"Liga Aguila"
"11.02.2018","Chico",1,,"Ind. Medellin",2,,"Liga Aguila"
"10.02.2018","Atl. Nacional",1,,"Santa Fe",0,,"Liga Aguila"
"10.02.2018","America De Cali",1,,"Deportes Tolima",1,,"Liga Aguila"
"10.02.2018","Petrolera",1,,"Leones",0,,"Liga Aguila"
"10.02.2018","Huila",1,,"Dep. Cali",0,,"Liga Aguila"
"09.02.2018","Envigado",2,,"Aguilas",0,,"Liga Aguila"
"05.02.2018","La Equidad",0,,"Petrolera",0,,"Liga Aguila"
"04.02.2018","Chico",1,,"Millonarios",1,,"Liga Aguila"
"04.02.2018","Santa Fe",0,,"Patriotas",2,,"Liga Aguila"
"04.02.2018","Deportes Tolima",0,,"Atl. Nacional",1,,"Liga Aguila"
"04.02.2018","Junior",1,,"Bucaramanga",0,,"Liga Aguila"
"03.02.2018","Dep. Cali",0,,"Envigado",0,,"Liga Aguila"
"03.02.2018","Leones",1,,"America De Cali",2,,"Liga Aguila"
"03.02.2018","Once Caldas",2,,"Jaguares de Cordoba",0,,"Liga Aguila"
"03.02.2018","Aguilas",0,,"Dep. Pasto",0,,"Liga Aguila"
"02.02.2018","Ind. Medellin",3,,"Huila",0,,"Liga Aguila"
"17.12.2017","Santa Fe",2,,"Millonarios",2,,"Liga Aguila"
"13.12.2017","Millonarios",1,,"Santa Fe",0,,"Liga Aguila"
"10.12.2017","Millonarios",0,,"America De Cali",0,,"Liga Aguila"
"09.12.2017","Santa Fe",1,,"Deportes Tolima",1,,"Liga Aguila"
"07.12.2017","America De Cali",1,,"Millonarios",2,,"Liga Aguila"
"06.12.2017","Deportes Tolima",0,,"Santa Fe",1,,"Liga Aguila"
"03.12.2017","Junior",2,2,"America De Cali",3,2,"Liga Aguila"
