"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"18.04.2009/2010","Penarol",0,,"Nacional",0,,"Primera Division"
"18.04.2009/2010","Wanderers",2,,"Tacuarembo",1,,"Primera Division"
"17.04.2009/2010","Atenas",1,,"Fenix",1,,"Primera Division"
"17.04.2009/2010","Central Esp.",2,,"Danubio",0,,"Primera Division"
"17.04.2009/2010","Cerrito",1,,"Rampla Juniors",1,,"Primera Division"
"17.04.2009/2010","Defensor Sp.",1,,"River Plate",1,,"Primera Division"
"17.04.2009/2010","Racing Montevideo",2,,"Liverpool M.",0,,"Primera Division"
"11.04.2009/2010","Atenas",1,,"Rampla Juniors",2,,"Primera Division"
"11.04.2009/2010","Liverpool M.",1,,"Wanderers",1,,"Primera Division"
"11.04.2009/2010","Nacional",2,,"Danubio",1,,"Primera Division"
"11.04.2009/2010","Cerrito",1,,"Central Esp.",3,,"Primera Division"
"10.04.2009/2010","Cerro Largo",2,,"River Plate",2,,"Primera Division"
"10.04.2009/2010","Fenix",1,,"Penarol",2,,"Primera Division"
"10.04.2009/2010","Tacuarembo",2,,"Racing Montevideo",0,,"Primera Division"
"08.04.2009/2010","Defensor Sp.",1,,"CA Cerro",0,,"Primera Division"
"07.04.2009/2010","Racing Montevideo",3,,"Atenas",2,,"Primera Division"
"04.04.2009/2010","CA Cerro",5,,"Liverpool M.",1,,"Primera Division"
"04.04.2009/2010","Penarol",3,,"Cerrito",1,,"Primera Division"
"04.04.2009/2010","River Plate",3,,"Tacuarembo",1,,"Primera Division"
"04.04.2009/2010","Wanderers",7,,"Cerro Largo",1,,"Primera Division"
"04.04.2009/2010","Central Esp.",1,,"Atenas",0,,"Primera Division"
"03.04.2009/2010","Danubio",1,,"Fenix",2,,"Primera Division"
"03.04.2009/2010","Racing Montevideo",3,,"Defensor Sp.",3,,"Primera Division"
"03.04.2009/2010","Rampla Juniors",1,,"Nacional",0,,"Primera Division"
"31.03.2009/2010","Racing Montevideo",1,,"Cerro Largo",2,,"Primera Division"
"28.03.2009/2010","Defensor Sp.",2,,"Penarol",3,,"Primera Division"
"28.03.2009/2010","River Plate",3,,"Cerrito",0,,"Primera Division"
"28.03.2009/2010","Tacuarembo",1,,"Fenix",1,,"Primera Division"
"28.03.2009/2010","Wanderers",1,,"Danubio",3,,"Primera Division"
"27.03.2009/2010","CA Cerro",3,,"Nacional",1,,"Primera Division"
"27.03.2009/2010","Cerro Largo",1,,"Rampla Juniors",1,,"Primera Division"
"27.03.2009/2010","Liverpool M.",0,,"Central Esp.",2,,"Primera Division"
"24.03.2009/2010","River Plate",0,,"CA Cerro",1,,"Primera Division"
"21.03.2009/2010","Central Esp.",0,,"Nacional",2,,"Primera Division"
"21.03.2009/2010","Atenas",0,,"Danubio",2,,"Primera Division"
"21.03.2009/2010","CA Cerro",1,,"Wanderers",2,,"Primera Division"
"21.03.2009/2010","Liverpool M.",1,,"River Plate",1,,"Primera Division"
"20.03.2009/2010","Rampla Juniors",1,,"Penarol",2,,"Primera Division"
"20.03.2009/2010","Cerrito",1,,"Fenix",2,,"Primera Division"
"20.03.2009/2010","Defensor Sp.",2,,"Tacuarembo",3,,"Primera Division"
"14.03.2009/2010","Penarol",2,,"Central Esp.",0,,"Primera Division"
"14.03.2009/2010","Fenix",1,,"Rampla Juniors",0,,"Primera Division"
"14.03.2009/2010","Tacuarembo",0,,"Liverpool M.",1,,"Primera Division"
"14.03.2009/2010","Danubio",1,,"Cerrito",0,,"Primera Division"
"13.03.2009/2010","Atenas",0,,"Nacional",6,,"Primera Division"
"13.03.2009/2010","Cerro Largo",1,,"Defensor Sp.",3,,"Primera Division"
"13.03.2009/2010","Wanderers",1,,"Racing Montevideo",2,,"Primera Division"
"07.03.2009/2010","Penarol",5,,"Cerro Largo",0,,"Primera Division"
"07.03.2009/2010","Atenas",0,,"River Plate",2,,"Primera Division"
"07.03.2009/2010","Cerrito",2,,"Defensor Sp.",0,,"Primera Division"
"06.03.2009/2010","Nacional",2,,"Wanderers",1,,"Primera Division"
"06.03.2009/2010","Central Esp.",4,,"Tacuarembo",1,,"Primera Division"
"06.03.2009/2010","Danubio",2,,"Racing Montevideo",3,,"Primera Division"
"06.03.2009/2010","Rampla Juniors",1,,"Liverpool M.",3,,"Primera Division"
"05.03.2009/2010","Fenix",2,,"CA Cerro",0,,"Primera Division"
"28.02.2009/2010","Racing Montevideo",0,,"Nacional",3,,"Primera Division"
"28.02.2009/2010","CA Cerro",1,,"Danubio",0,,"Primera Division"
"28.02.2009/2010","Tacuarembo",1,,"Cerrito",0,,"Primera Division"
"28.02.2009/2010","Liverpool M.",0,,"Fenix",0,,"Primera Division"
"27.02.2009/2010","River Plate",2,,"Penarol",3,,"Primera Division"
"27.02.2009/2010","Cerro Largo",0,,"Atenas",2,,"Primera Division"
"27.02.2009/2010","Defensor Sp.",2,,"Rampla Juniors",1,,"Primera Division"
"27.02.2009/2010","Wanderers",1,,"Central Esp.",1,,"Primera Division"
"24.02.2009/2010","River Plate",3,,"Danubio",0,,"Primera Division"
"21.02.2009/2010","Penarol",3,,"Liverpool M.",1,,"Primera Division"
"21.02.2009/2010","Atenas",0,,"Wanderers",2,,"Primera Division"
"21.02.2009/2010","Fenix",3,,"Defensor Sp.",0,,"Primera Division"
"20.02.2009/2010","Central Esp.",1,,"CA Cerro",2,,"Primera Division"
"20.02.2009/2010","Cerrito",3,,"Racing Montevideo",0,,"Primera Division"
"20.02.2009/2010","Danubio",2,,"Cerro Largo",0,,"Primera Division"
"20.02.2009/2010","Rampla Juniors",1,,"Tacuarembo",0,,"Primera Division"
"19.02.2009/2010","Nacional",1,,"River Plate",4,,"Primera Division"
"17.02.2009/2010","Racing Montevideo",0,,"Fenix",2,,"Primera Division"
"14.02.2009/2010","Liverpool M.",0,,"Nacional",2,,"Primera Division"
"14.02.2009/2010","CA Cerro",3,,"Atenas",2,,"Primera Division"
"14.02.2009/2010","Racing Montevideo",2,,"Rampla Juniors",1,,"Primera Division"
"13.02.2009/2010","Defensor Sp.",3,,"Central Esp.",4,,"Primera Division"
"13.02.2009/2010","Tacuarembo",1,,"Penarol",3,,"Primera Division"
"13.02.2009/2010","Cerro Largo",1,,"Fenix",0,,"Primera Division"
"13.02.2009/2010","Wanderers",1,,"Cerrito",2,,"Primera Division"
"10.02.2009/2010","Racing Montevideo",1,,"Central Esp.",0,,"Primera Division"
"07.02.2009/2010","Penarol",3,,"Racing Montevideo",0,,"Primera Division"
"07.02.2009/2010","Atenas",2,,"Tacuarembo",0,,"Primera Division"
"07.02.2009/2010","Danubio",2,,"Liverpool M.",2,,"Primera Division"
"06.02.2009/2010","Nacional",0,,"Defensor Sp.",1,,"Primera Division"
"06.02.2009/2010","Central Esp.",1,,"Cerro Largo",2,,"Primera Division"
"06.02.2009/2010","Cerrito",1,,"CA Cerro",4,,"Primera Division"
"06.02.2009/2010","Fenix",2,,"Wanderers",1,,"Primera Division"
"06.02.2009/2010","Rampla Juniors",2,,"River Plate",1,,"Primera Division"
"31.01.2009/2010","Defensor Sp.",0,,"Danubio",1,,"Primera Division"
"31.01.2009/2010","Atenas",1,,"Liverpool M.",2,,"Primera Division"
"31.01.2009/2010","River Plate",3,,"Central Esp.",3,,"Primera Division"
"30.01.2009/2010","CA Cerro",1,,"Penarol",2,,"Primera Division"
"30.01.2009/2010","Cerrito",1,,"Cerro Largo",1,,"Primera Division"
"30.01.2009/2010","Rampla Juniors",2,,"Wanderers",1,,"Primera Division"
"29.01.2009/2010","Tacuarembo",1,,"Nacional",1,,"Primera Division"
"24.01.2009/2010","Penarol",4,,"Wanderers",2,,"Primera Division"
"24.01.2009/2010","Danubio",4,,"Tacuarembo",5,,"Primera Division"
"24.01.2009/2010","Rampla Juniors",2,,"CA Cerro",2,,"Primera Division"
"23.01.2009/2010","Nacional",3,,"Cerro Largo",1,,"Primera Division"
"23.01.2009/2010","Atenas",3,,"Defensor Sp.",1,,"Primera Division"
"23.01.2009/2010","Cerrito",1,,"Liverpool M.",4,,"Primera Division"
"23.01.2009/2010","River Plate",0,,"Fenix",1,,"Primera Division"
"13.12.2009/2010","Central Esp.",1,,"Fenix",0,,"Primera Division"
"13.12.2009/2010","Cerrito",2,,"Nacional",5,,"Primera Division"
"13.12.2009/2010","Defensor Sp.",2,,"Liverpool M.",2,,"Primera Division"
"13.12.2009/2010","Racing Montevideo",3,,"CA Cerro",3,,"Primera Division"
"13.12.2009/2010","River Plate",2,,"Wanderers",1,,"Primera Division"
"13.12.2009/2010","Tacuarembo",3,,"Cerro Largo",0,,"Primera Division"
"12.12.2009/2010","Atenas",0,,"Penarol",5,,"Primera Division"
"12.12.2009/2010","Rampla Juniors",2,,"Danubio",0,,"Primera Division"
"10.12.2009/2010","Fenix",0,,"Nacional",1,,"Primera Division"
"10.12.2009/2010","CA Cerro",1,,"Tacuarembo",1,,"Primera Division"
"10.12.2009/2010","Racing Montevideo",0,,"River Plate",2,,"Primera Division"
"09.12.2009/2010","Penarol",2,,"Danubio",3,,"Primera Division"
"09.12.2009/2010","Atenas",0,,"Cerrito",1,,"Primera Division"
"09.12.2009/2010","Central Esp.",0,,"Rampla Juniors",3,,"Primera Division"
"09.12.2009/2010","Cerro Largo",1,,"Liverpool M.",0,,"Primera Division"
"09.12.2009/2010","Wanderers",2,,"Defensor Sp.",2,,"Primera Division"
"06.12.2009/2010","CA Cerro",1,,"Cerro Largo",1,,"Primera Division"
"06.12.2009/2010","Nacional",3,,"Penarol",0,,"Primera Division"
"06.12.2009/2010","River Plate",1,,"Defensor Sp.",2,,"Primera Division"
"05.12.2009/2010","Tacuarembo",1,,"Wanderers",2,,"Primera Division"
"05.12.2009/2010","Danubio",2,,"Central Esp.",0,,"Primera Division"
"05.12.2009/2010","Fenix",1,,"Atenas",4,,"Primera Division"
"05.12.2009/2010","Liverpool M.",2,,"Racing Montevideo",0,,"Primera Division"
"05.12.2009/2010","Rampla Juniors",1,,"Cerrito",0,,"Primera Division"
"01.12.2009/2010","CA Cerro",2,,"River Plate",3,,"Primera Division"
"25.11.2009/2010","River Plate",1,,"Cerro Largo",4,,"Primera Division"
"22.11.2009/2010","CA Cerro",1,,"Defensor Sp.",4,,"Primera Division"
"22.11.2009/2010","Central Esp.",2,,"Cerrito",2,,"Primera Division"
"22.11.2009/2010","Danubio",0,,"Nacional",2,,"Primera Division"
"22.11.2009/2010","Wanderers",0,,"Liverpool M.",0,,"Primera Division"
"21.11.2009/2010","Penarol",1,,"Fenix",0,,"Primera Division"
"21.11.2009/2010","Racing Montevideo",4,,"Tacuarembo",1,,"Primera Division"
"21.11.2009/2010","Rampla Juniors",4,,"Atenas",1,,"Primera Division"
"08.11.2009/2010","Cerrito",2,,"Penarol",2,,"Primera Division"
"08.11.2009/2010","Cerro Largo",0,,"Wanderers",0,,"Primera Division"
"08.11.2009/2010","Fenix",4,,"Danubio",1,,"Primera Division"
"08.11.2009/2010","Tacuarembo",2,,"River Plate",1,,"Primera Division"
"08.11.2009/2010","Liverpool M.",2,,"CA Cerro",0,,"Primera Division"
"07.11.2009/2010","Atenas",0,,"Central Esp.",0,,"Primera Division"
"07.11.2009/2010","Defensor Sp.",1,,"Racing Montevideo",1,,"Primera Division"
"07.11.2009/2010","Nacional",3,,"Rampla Juniors",0,,"Primera Division"
"01.11.2009/2010","Nacional",2,,"CA Cerro",0,,"Primera Division"
"01.11.2009/2010","Atenas",0,,"Racing Montevideo",5,,"Primera Division"
"01.11.2009/2010","Central Esp.",0,,"Liverpool M.",0,,"Primera Division"
"01.11.2009/2010","Danubio",2,,"Wanderers",3,,"Primera Division"
"01.11.2009/2010","Rampla Juniors",0,,"Cerro Largo",3,,"Primera Division"
"01.11.2009/2010","Fenix",0,,"Tacuarembo",2,,"Primera Division"
"31.10.2009/2010","Penarol",1,,"Defensor Sp.",1,,"Primera Division"
"31.10.2009/2010","Cerrito",1,,"River Plate",1,,"Primera Division"
"28.10.2009/2010","Nacional",5,,"Central Esp.",1,,"Primera Division"
"28.10.2009/2010","Cerro Largo",1,,"Racing Montevideo",3,,"Primera Division"
"28.10.2009/2010","Fenix",0,,"Cerrito",0,,"Primera Division"
"28.10.2009/2010","River Plate",1,,"Liverpool M.",4,,"Primera Division"
"28.10.2009/2010","Wanderers",3,,"CA Cerro",1,,"Primera Division"
"27.10.2009/2010","Tacuarembo",0,,"Defensor Sp.",1,,"Primera Division"
"27.10.2009/2010","Penarol",3,,"Rampla Juniors",0,,"Primera Division"
"27.10.2009/2010","Danubio",0,,"Atenas",1,,"Primera Division"
"22.10.2009/2010","Central Esp.",2,,"Penarol",3,,"Primera Division"
"22.10.2009/2010","Defensor Sp.",0,,"Cerro Largo",0,,"Primera Division"
"22.10.2009/2010","Cerrito",2,,"Danubio",2,,"Primera Division"
"22.10.2009/2010","Liverpool M.",7,,"Tacuarembo",1,,"Primera Division"
"21.10.2009/2010","Nacional",5,,"Atenas",0,,"Primera Division"
"21.10.2009/2010","Racing Montevideo",0,,"Wanderers",4,,"Primera Division"
"21.10.2009/2010","Rampla Juniors",2,,"Fenix",1,,"Primera Division"
"18.10.2009/2010","Cerro Largo",1,,"Penarol",2,,"Primera Division"
"18.10.2009/2010","CA Cerro",3,,"Fenix",2,,"Primera Division"
"18.10.2009/2010","Racing Montevideo",1,,"Danubio",2,,"Primera Division"
"18.10.2009/2010","Defensor Sp.",1,,"Cerrito",0,,"Primera Division"
"17.10.2009/2010","Tacuarembo",3,,"Central Esp.",1,,"Primera Division"
"17.10.2009/2010","Wanderers",4,,"Nacional",0,,"Primera Division"
"17.10.2009/2010","Liverpool M.",3,,"Rampla Juniors",1,,"Primera Division"
"17.10.2009/2010","River Plate",1,,"Atenas",0,,"Primera Division"
"04.10.2009/2010","Penarol",2,,"River Plate",2,,"Primera Division"
"04.10.2009/2010","Atenas",2,,"Cerro Largo",0,,"Primera Division"
"04.10.2009/2010","Cerrito",2,,"Tacuarembo",0,,"Primera Division"
"04.10.2009/2010","Rampla Juniors",1,,"Defensor Sp.",3,,"Primera Division"
"04.10.2009/2010","Danubio",4,,"CA Cerro",2,,"Primera Division"
"03.10.2009/2010","Nacional",3,,"Racing Montevideo",2,,"Primera Division"
"03.10.2009/2010","Central Esp.",1,,"Wanderers",1,,"Primera Division"
"03.10.2009/2010","Fenix",1,,"Liverpool M.",1,,"Primera Division"
"27.09.2009/2010","Liverpool M.",2,,"Penarol",2,,"Primera Division"
"27.09.2009/2010","CA Cerro",1,,"Central Esp.",2,,"Primera Division"
"27.09.2009/2010","Tacuarembo",0,,"Rampla Juniors",1,,"Primera Division"
"27.09.2009/2010","Wanderers",0,,"Atenas",0,,"Primera Division"
"27.09.2009/2010","Cerro Largo",2,,"Danubio",3,,"Primera Division"
"27.09.2009/2010","Racing Montevideo",1,,"Cerrito",1,,"Primera Division"
"26.09.2009/2010","Defensor Sp.",2,,"Fenix",0,,"Primera Division"
"26.09.2009/2010","River Plate",1,,"Nacional",0,,"Primera Division"
"20.09.2009/2010","Nacional",2,,"Liverpool M.",1,,"Primera Division"
"20.09.2009/2010","Atenas",0,,"CA Cerro",1,,"Primera Division"
"20.09.2009/2010","Central Esp.",0,,"Defensor Sp.",4,,"Primera Division"
"20.09.2009/2010","Cerrito",1,,"Wanderers",2,,"Primera Division"
"20.09.2009/2010","Rampla Juniors",0,,"Racing Montevideo",0,,"Primera Division"
"19.09.2009/2010","Penarol",1,,"Tacuarembo",0,,"Primera Division"
"19.09.2009/2010","Danubio",2,,"River Plate",2,,"Primera Division"
"19.09.2009/2010","Fenix",1,,"Cerro Largo",1,,"Primera Division"
"13.09.2009/2010","Defensor Sp.",0,,"Nacional",3,,"Primera Division"
"13.09.2009/2010","CA Cerro",0,,"Cerrito",2,,"Primera Division"
"13.09.2009/2010","Liverpool M.",1,,"Danubio",0,,"Primera Division"
"13.09.2009/2010","Tacuarembo",2,,"Atenas",0,,"Primera Division"
"13.09.2009/2010","Wanderers",2,,"Fenix",0,,"Primera Division"
"12.09.2009/2010","Racing Montevideo",2,,"Penarol",1,,"Primera Division"
"12.09.2009/2010","Cerro Largo",1,,"Central Esp.",0,,"Primera Division"
"12.09.2009/2010","River Plate",1,,"Rampla Juniors",1,,"Primera Division"
"30.08.2009/2010","Central Esp.",2,,"River Plate",2,,"Primera Division"
"30.08.2009/2010","Cerro Largo",0,,"Cerrito",1,,"Primera Division"
"30.08.2009/2010","Liverpool M.",2,,"Atenas",0,,"Primera Division"
"30.08.2009/2010","Penarol",1,,"CA Cerro",1,,"Primera Division"
"30.08.2009/2010","Danubio",3,,"Defensor Sp.",0,,"Primera Division"
"29.08.2009/2010","Fenix",0,,"Racing Montevideo",2,,"Primera Division"
"29.08.2009/2010","Nacional",1,,"Tacuarembo",0,,"Primera Division"
"29.08.2009/2010","Wanderers",0,,"Rampla Juniors",1,,"Primera Division"
"26.08.2009/2010","Liverpool M.",4,,"Cerrito",3,,"Primera Division"
"23.08.2009/2010","Wanderers",0,,"Penarol",2,,"Primera Division"
"23.08.2009/2010","Defensor Sp.",5,,"Atenas",1,,"Primera Division"
"23.08.2009/2010","Tacuarembo",1,,"Danubio",2,,"Primera Division"
"23.08.2009/2010","CA Cerro",1,,"Rampla Juniors",1,,"Primera Division"
"22.08.2009/2010","Cerro Largo",0,,"Nacional",1,,"Primera Division"
"22.08.2009/2010","Central Esp.",1,,"Racing Montevideo",1,,"Primera Division"
"22.08.2009/2010","Fenix",0,,"River Plate",3,,"Primera Division"
"02.08.2008/2009","CA Cerro",3,,"River Plate",2,,"Primera Division"
"02.08.2008/2009","Defensor Sp.",2,,"Racing Montevideo",4,,"Primera Division"
"02.08.2008/2009","Liverpool M.",2,,"Nacional",3,,"Primera Division"
"29.07.2008/2009","Liverpool M.",0,,"CA Cerro",3,,"Primera Division"
"29.07.2008/2009","Nacional",0,,"Defensor Sp.",0,,"Primera Division"
"29.07.2008/2009","River Plate",1,,"Racing Montevideo",0,,"Primera Division"
"26.07.2008/2009","River Plate",4,,"Nacional",2,,"Primera Division"
"26.07.2008/2009","Defensor Sp.",0,,"Liverpool M.",0,,"Primera Division"
"26.07.2008/2009","Racing Montevideo",3,,"CA Cerro",1,,"Primera Division"
"23.07.2008/2009","Nacional",2,,"Racing Montevideo",3,,"Primera Division"
"23.07.2008/2009","CA Cerro",2,,"Defensor Sp.",0,,"Primera Division"
"23.07.2008/2009","Liverpool M.",3,,"River Plate",0,,"Primera Division"
"19.07.2008/2009","CA Cerro",3,,"Nacional",1,,"Primera Division"
"19.07.2008/2009","River Plate",0,,"Defensor Sp.",3,,"Primera Division"
"18.07.2008/2009","Liverpool M.",1,,"Racing Montevideo",1,,"Primera Division"
"15.07.2008/2009","Nacional",2,,"Defensor Sp.",1,,"Primera Division"
"12.07.2008/2009","Defensor Sp.",1,,"Nacional",2,,"Primera Division"
"08.07.2008/2009","Defensor Sp.",0,,"Nacional",3,,"Primera Division"
"05.07.2008/2009","Nacional",1,,"Defensor Sp.",1,,"Primera Division"
"21.06.2008/2009","Defensor Sp.",1,,"Nacional",1,,"Primera Division"
"14.06.2008/2009","CA Cerro",3,,"Bella Vista",0,,"Primera Division"
"14.06.2008/2009","Cerro Largo",1,,"Rampla Juniors",1,,"Primera Division"
"14.06.2008/2009","Juventud",1,,"Defensor Sp.",2,,"Primera Division"
"14.06.2008/2009","Penarol",3,,"Danubio",1,,"Primera Division"
"14.06.2008/2009","River Plate",1,,"Liverpool M.",2,,"Primera Division"
"14.06.2008/2009","Wanderers",2,,"Racing Montevideo",2,,"Primera Division"
"13.06.2008/2009","Nacional",0,,"Central Esp.",3,,"Primera Division"
"31.05.2008/2009","Defensor Sp.",2,,"Tacuarembo",3,,"Primera Division"
"31.05.2008/2009","River Plate",2,,"Nacional",1,,"Primera Division"
"31.05.2008/2009","Cerro Largo",0,,"Wanderers",1,,"Primera Division"
"31.05.2008/2009","Rampla Juniors",1,,"Juventud",4,,"Primera Division"
"31.05.2008/2009","Liverpool M.",3,,"Bella Vista",3,,"Primera Division"
"30.05.2008/2009","Penarol",1,,"CA Cerro",1,,"Primera Division"
"30.05.2008/2009","Danubio",1,,"Central Esp.",1,,"Primera Division"
"24.05.2008/2009","Nacional",3,,"Penarol",2,,"Primera Division"
"24.05.2008/2009","Rampla Juniors",1,,"Defensor Sp.",4,,"Primera Division"
"23.05.2008/2009","Bella Vista",2,,"River Plate",3,,"Primera Division"
"23.05.2008/2009","Central Esp.",0,,"CA Cerro",2,,"Primera Division"
"23.05.2008/2009","Danubio",2,,"Liverpool M.",3,,"Primera Division"
"23.05.2008/2009","Juventud",0,,"Racing Montevideo",2,,"Primera Division"
"23.05.2008/2009","Tacuarembo",1,,"Cerro Largo",1,,"Primera Division"
"17.05.2008/2009","CA Cerro",2,,"Nacional",2,,"Primera Division"
"17.05.2008/2009","Racing Montevideo",1,,"Tacuarembo",1,,"Primera Division"
"17.05.2008/2009","Wanderers",2,,"Defensor Sp.",4,,"Primera Division"
"17.05.2008/2009","Central Esp.",1,,"Liverpool M.",5,,"Primera Division"
"16.05.2008/2009","Penarol",0,,"River Plate",2,,"Primera Division"
"16.05.2008/2009","Cerro Largo",3,,"Juventud",1,,"Primera Division"
"16.05.2008/2009","Danubio",1,,"Bella Vista",0,,"Primera Division"
"10.05.2008/2009","Liverpool M.",2,,"Penarol",1,,"Primera Division"
"10.05.2008/2009","Defensor Sp.",2,,"Racing Montevideo",1,,"Primera Division"
"10.05.2008/2009","River Plate",2,,"CA Cerro",1,,"Primera Division"
"09.05.2008/2009","Nacional",2,,"Danubio",0,,"Primera Division"
"09.05.2008/2009","Bella Vista",0,,"Central Esp.",2,,"Primera Division"
"09.05.2008/2009","Juventud",0,,"Wanderers",2,,"Primera Division"
"09.05.2008/2009","Tacuarembo",2,,"Rampla Juniors",2,,"Primera Division"
"03.05.2008/2009","Cerro Largo",4,,"Bella Vista",1,,"Primera Division"
"03.05.2008/2009","Juventud",0,,"River Plate",3,,"Primera Division"
"03.05.2008/2009","Rampla Juniors",1,,"Nacional",3,,"Primera Division"
"03.05.2008/2009","Tacuarembo",1,,"Central Esp.",1,,"Primera Division"
"03.05.2008/2009","Wanderers",0,,"Liverpool M.",1,,"Primera Division"
"03.05.2008/2009","Racing Montevideo",0,,"CA Cerro",4,,"Primera Division"
"02.05.2008/2009","Defensor Sp.",1,,"Danubio",0,,"Primera Division"
"26.04.2008/2009","Cerro Largo",3,,"Defensor Sp.",2,,"Primera Division"
"26.04.2008/2009","Danubio",1,,"CA Cerro",3,,"Primera Division"
"26.04.2008/2009","Liverpool M.",1,,"Nacional",1,,"Primera Division"
"26.04.2008/2009","Tacuarembo",2,,"Wanderers",3,,"Primera Division"
"26.04.2008/2009","Rampla Juniors",0,,"Racing Montevideo",2,,"Primera Division"
"25.04.2008/2009","Bella Vista",2,,"Penarol",1,,"Primera Division"
"25.04.2008/2009","Central Esp.",1,,"River Plate",2,,"Primera Division"
"19.04.2008/2009","CA Cerro",1,,"Liverpool M.",0,,"Primera Division"
"19.04.2008/2009","Penarol",2,,"Central Esp.",1,,"Primera Division"
"19.04.2008/2009","Racing Montevideo",2,,"Cerro Largo",0,,"Primera Division"
"19.04.2008/2009","River Plate",2,,"Danubio",2,,"Primera Division"
"18.04.2008/2009","Juventud",1,,"Tacuarembo",1,,"Primera Division"
"18.04.2008/2009","Nacional",2,,"Bella Vista",0,,"Primera Division"
"18.04.2008/2009","Wanderers",3,,"Rampla Juniors",2,,"Primera Division"
"12.04.2008/2009","Central Esp.",0,,"Defensor Sp.",1,,"Primera Division"
"12.04.2008/2009","Nacional",2,,"Wanderers",2,,"Primera Division"
"12.04.2008/2009","River Plate",1,,"Tacuarembo",1,,"Primera Division"
"12.04.2008/2009","Danubio",2,,"Rampla Juniors",0,,"Primera Division"
"11.04.2008/2009","Bella Vista",1,,"Racing Montevideo",1,,"Primera Division"
"11.04.2008/2009","Liverpool M.",2,,"Cerro Largo",0,,"Primera Division"
"11.04.2008/2009","Penarol",4,,"Juventud",1,,"Primera Division"
"05.04.2008/2009","Juventud",0,,"Bella Vista",3,,"Primera Division"
"05.04.2008/2009","Rampla Juniors",1,,"Liverpool M.",1,,"Primera Division"
"05.04.2008/2009","Tacuarembo",0,,"Penarol",1,,"Primera Division"
"05.04.2008/2009","Wanderers",3,,"Central Esp.",0,,"Primera Division"
"04.04.2008/2009","Cerro Largo",2,,"CA Cerro",1,,"Primera Division"
"04.04.2008/2009","Defensor Sp.",3,,"Nacional",2,,"Primera Division"
"04.04.2008/2009","Racing Montevideo",3,,"Danubio",0,,"Primera Division"
"22.03.2008/2009","Central Esp.",3,,"Juventud",0,,"Primera Division"
"22.03.2008/2009","Liverpool M.",0,,"Racing Montevideo",2,,"Primera Division"
"22.03.2008/2009","Nacional",2,,"Cerro Largo",2,,"Primera Division"
"22.03.2008/2009","CA Cerro",3,,"Rampla Juniors",2,,"Primera Division"
"21.03.2008/2009","Danubio",2,,"Tacuarembo",0,,"Primera Division"
"21.03.2008/2009","Penarol",0,,"Defensor Sp.",1,,"Primera Division"
"21.03.2008/2009","River Plate",5,,"Wanderers",1,,"Primera Division"
"15.03.2008/2009","Cerro Largo",0,,"Penarol",2,,"Primera Division"
"15.03.2008/2009","Rampla Juniors",1,,"Bella Vista",1,,"Primera Division"
"15.03.2008/2009","Tacuarembo",1,,"Liverpool M.",2,,"Primera Division"
"15.03.2008/2009","Wanderers",1,,"CA Cerro",2,,"Primera Division"
"14.03.2008/2009","Defensor Sp.",3,,"River Plate",2,,"Primera Division"
"14.03.2008/2009","Juventud",1,,"Danubio",5,,"Primera Division"
"14.03.2008/2009","Racing Montevideo",1,,"Nacional",4,,"Primera Division"
"11.03.2008/2009","Racing Montevideo",0,,"Penarol",0,,"Primera Division"
"08.03.2008/2009","Bella Vista",1,,"Wanderers",1,,"Primera Division"
"08.03.2008/2009","Liverpool M.",0,,"Defensor Sp.",0,,"Primera Division"
"08.03.2008/2009","Nacional",1,,"Tacuarembo",0,,"Primera Division"
"08.03.2008/2009","River Plate",3,,"Cerro Largo",1,,"Primera Division"
"08.03.2008/2009","Central Esp.",1,,"Racing Montevideo",3,,"Primera Division"
"07.03.2008/2009","CA Cerro",2,,"Juventud",1,,"Primera Division"
"07.03.2008/2009","Penarol",4,,"Rampla Juniors",1,,"Primera Division"
"01.03.2008/2009","Defensor Sp.",3,,"Bella Vista",0,,"Primera Division"
"01.03.2008/2009","Rampla Juniors",2,,"River Plate",1,,"Primera Division"
"28.02.2008/2009","Cerro Largo",2,,"Central Esp.",0,,"Primera Division"
"28.02.2008/2009","Juventud",3,,"Liverpool M.",1,,"Primera Division"
"28.02.2008/2009","Tacuarembo",0,,"CA Cerro",5,,"Primera Division"
"28.02.2008/2009","Wanderers",4,,"Danubio",2,,"Primera Division"
"22.02.2008/2009","Bella Vista",2,,"Tacuarembo",3,,"Primera Division"
"22.02.2008/2009","Central Esp.",2,,"Rampla Juniors",2,,"Primera Division"
"22.02.2008/2009","Danubio",1,,"Cerro Largo",1,,"Primera Division"
"22.02.2008/2009","Nacional",2,,"Juventud",2,,"Primera Division"
"22.02.2008/2009","River Plate",2,,"Racing Montevideo",2,,"Primera Division"
"21.02.2008/2009","CA Cerro",0,,"Defensor Sp.",1,,"Primera Division"
"21.02.2008/2009","Penarol",1,,"Wanderers",0,,"Primera Division"
"15.02.2008/2009","Danubio",1,,"Nacional",2,,"Primera Division"
"08.02.2008/2009","Bella Vista",1,,"CA Cerro",0,,"Primera Division"
"08.02.2008/2009","Rampla Juniors",2,,"Cerro Largo",2,,"Primera Division"
"08.02.2008/2009","Tacuarembo",3,,"Villa Espanola",0,,"Primera Division"
"08.02.2008/2009","Liverpool M.",2,,"River Plate",1,,"Primera Division"
